a	B-PER	O	O	O	
young	I-PER	O	O	O	
man	I-PER	O	O	O	
of	I-PER	O	O	O	
extraordinary	I-PER	O	O	O	
personal	I-PER	O	O	O	
beauty	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
in	O	O	O	O	
front	O	O	O	O	
of	O	O	O	O	
it	O	O	O	O	
,	O	O	O	O	
some	O	O	O	O	
little	O	O	O	O	
distance	O	O	O	O	
away	O	O	O	O	
,	O	O	O	O	
was	O	O	O	O	
sitting	O	O	O	O	
the	B-PER	O	O	O	
artist	I-PER	O	O	O	
himself	I-PER	O	O	O	
,	O	O	O	O	
Basil	B-PER	O	O	O	
Hallward	I-PER	O	O	O	
,	O	O	O	O	
whose	O	O	O	O	
sudden	O	O	O	O	
disappearance	O	O	O	O	
some	O	O	O	O	
years	O	O	O	O	
ago	O	O	O	O	
caused	O	O	O	O	
,	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
time	O	O	O	O	
,	O	O	O	O	
such	O	O	O	O	
public	O	O	O	O	
excitement	O	O	O	O	
and	O	O	O	O	
gave	O	O	O	O	
rise	O	O	O	O	
to	O	O	O	O	
so	O	O	O	O	
many	O	O	O	O	
strange	O	O	O	O	
conjectures	O	O	O	O	
.	O	O	O	O	

As	O	O	O	O	
the	B-PER	O	O	O	
painter	I-PER	O	O	O	
looked	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
gracious	O	O	O	O	
and	O	O	O	O	
comely	O	O	O	O	
form	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
so	O	O	O	O	
skilfully	O	O	O	O	
mirrored	O	O	O	O	
in	O	O	O	O	
his	O	O	O	O	
art	O	O	O	O	
,	O	O	O	O	
a	O	O	O	O	
smile	O	O	O	O	
of	O	O	O	O	
pleasure	O	O	O	O	
passed	O	O	O	O	
across	O	O	O	O	
his	O	O	O	O	
face	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
seemed	O	O	O	O	
about	O	O	O	O	
to	O	O	O	O	
linger	O	O	O	O	
there	O	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
he	O	O	O	O	
suddenly	O	O	O	O	
started	O	O	O	O	
up	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
closing	O	O	O	O	
his	O	O	O	O	
eyes	O	O	O	O	
,	O	O	O	O	
placed	O	O	O	O	
his	O	O	O	O	
fingers	O	O	O	O	
upon	O	O	O	O	
the	O	O	O	O	
lids	O	O	O	O	
,	O	O	O	O	
as	O	O	O	O	
though	O	O	O	O	
he	O	O	O	O	
sought	O	O	O	O	
to	O	O	O	O	
imprison	O	O	O	O	
within	O	O	O	O	
his	O	O	O	O	
brain	O	O	O	O	
some	O	O	O	O	
curious	O	O	O	O	
dream	O	O	O	O	
from	O	O	O	O	
which	O	O	O	O	
he	O	O	O	O	
feared	O	O	O	O	
he	O	O	O	O	
might	O	O	O	O	
awake	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
It	O	O	O	O	
is	O	O	O	O	
your	O	O	O	O	
best	O	O	O	O	
work	O	O	O	O	
,	O	O	O	O	
Basil	B-PER	O	O	O	
,	O	O	O	O	
the	O	O	O	O	
best	O	O	O	O	
thing	O	O	O	O	
you	O	O	O	O	
have	O	O	O	O	
ever	O	O	O	O	
done	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
said	O	O	O	O	
Lord	B-PER	B-PER	O	O	
Henry	O	I-PER	O	O	
languidly	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
You	O	O	O	O	
must	O	O	O	O	
certainly	O	O	O	O	
send	O	O	O	O	
it	O	O	O	O	
next	O	O	O	O	
year	O	O	O	O	
to	O	O	O	O	
the	B-FAC	O	O	O	
Grosvenor	I-FAC	O	O	O	
.	O	O	O	O	

The	B-FAC	O	O	O	
Academy	I-FAC	O	O	O	
is	O	O	O	O	
too	O	O	O	O	
large	O	O	O	O	
and	O	O	O	O	
too	O	O	O	O	
vulgar	O	O	O	O	
.	O	O	O	O	

Whenever	O	O	O	O	
I	O	O	O	O	
have	O	O	O	O	
gone	O	O	O	O	
there	B-FAC	O	O	O	
,	O	O	O	O	
there	O	O	O	O	
have	O	O	O	O	
been	O	O	O	O	
either	O	O	O	O	
so	B-PER	O	O	O	
many	I-PER	O	O	O	
people	I-PER	O	O	O	
that	O	O	O	O	
I	O	O	O	O	
have	O	O	O	O	
not	O	O	O	O	
been	O	O	O	O	
able	O	O	O	O	
to	O	O	O	O	
see	O	O	O	O	
the	O	O	O	O	
pictures	O	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
was	O	O	O	O	
dreadful	O	O	O	O	
,	O	O	O	O	
or	O	O	O	O	
so	O	O	O	O	
many	O	O	O	O	
pictures	O	O	O	O	
that	O	O	O	O	
I	O	O	O	O	
have	O	O	O	O	
not	O	O	O	O	
been	O	O	O	O	
able	O	O	O	O	
to	O	O	O	O	
see	O	O	O	O	
the	B-PER	O	O	O	
people	I-PER	O	O	O	
,	O	O	O	O	
which	O	O	O	O	
was	O	O	O	O	
worse	O	O	O	O	
.	O	O	O	O	

The	B-FAC	O	O	O	
Grosvenor	I-FAC	O	O	O	
is	O	O	O	O	
really	O	O	O	O	
the	B-FAC	O	O	O	
only	I-FAC	O	O	O	
place	I-FAC	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

"	O	O	O	O	
I	O	O	O	O	
do	O	O	O	O	
n't	O	O	O	O	
think	O	O	O	O	
I	O	O	O	O	
shall	O	O	O	O	
send	O	O	O	O	
it	O	O	O	O	
anywhere	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
he	O	O	O	O	
answered	O	O	O	O	
,	O	O	O	O	
tossing	O	O	O	O	
his	O	O	O	O	
head	O	O	O	O	
back	O	O	O	O	
in	O	O	O	O	
that	O	O	O	O	
odd	O	O	O	O	
way	O	O	O	O	
that	O	O	O	O	
used	O	O	O	O	
to	O	O	O	O	
make	O	O	O	O	
his	B-PER	O	O	O	
friends	I-PER	O	O	O	
laugh	O	O	O	O	
at	O	O	O	O	
him	O	O	O	O	
at	O	O	O	O	
Oxford	B-FAC	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
No	O	O	O	O	
,	O	O	O	O	
I	O	O	O	O	
wo	O	O	O	O	
n't	O	O	O	O	
send	O	O	O	O	
it	O	O	O	O	
anywhere	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

Lord	B-PER	B-PER	O	O	
Henry	O	I-PER	O	O	
elevated	O	O	O	O	
his	O	O	O	O	
eyebrows	O	O	O	O	
and	O	O	O	O	
looked	O	O	O	O	
at	O	O	O	O	
him	O	O	O	O	
in	O	O	O	O	
amazement	O	O	O	O	
through	O	O	O	O	
the	O	O	O	O	
thin	O	O	O	O	
blue	O	O	O	O	
wreaths	O	O	O	O	
of	O	O	O	O	
smoke	O	O	O	O	
that	O	O	O	O	
curled	O	O	O	O	
up	O	O	O	O	
in	O	O	O	O	
such	O	O	O	O	
fanciful	O	O	O	O	
whorls	O	O	O	O	
from	O	O	O	O	
his	O	O	O	O	
heavy	O	O	O	O	
,	O	O	O	O	
opium-tainted	O	O	O	O	
cigarette	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Not	O	O	O	O	
send	O	O	O	O	
it	O	O	O	O	
anywhere	O	O	O	O	
?	O	O	O	O	

My	B-PER	O	O	O	
dear	I-PER	O	O	O	
fellow	I-PER	O	O	O	
,	O	O	O	O	
why	O	O	O	O	
?	O	O	O	O	

Have	O	O	O	O	
you	O	O	O	O	
any	O	O	O	O	
reason	O	O	O	O	
?	O	O	O	O	

What	B-PER	O	O	O	
odd	I-PER	O	O	O	
chaps	I-PER	O	O	O	
you	B-PER	O	O	O	
painters	I-PER	O	O	O	
are	O	O	O	O	
!	O	O	O	O	

You	O	O	O	O	
do	O	O	O	O	
anything	O	O	O	O	
in	O	O	O	O	
the	B-LOC	O	O	O	
world	I-LOC	O	O	O	
to	O	O	O	O	
gain	O	O	O	O	
a	O	O	O	O	
reputation	O	O	O	O	
.	O	O	O	O	

As	O	O	O	O	
soon	O	O	O	O	
as	O	O	O	O	
you	O	O	O	O	
have	O	O	O	O	
one	O	O	O	O	
,	O	O	O	O	
you	O	O	O	O	
seem	O	O	O	O	
to	O	O	O	O	
want	O	O	O	O	
to	O	O	O	O	
throw	O	O	O	O	
it	O	O	O	O	
away	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
is	O	O	O	O	
silly	O	O	O	O	
of	O	O	O	O	
you	O	O	O	O	
,	O	O	O	O	
for	O	O	O	O	
there	O	O	O	O	
is	O	O	O	O	
only	O	O	O	O	
one	O	O	O	O	
thing	O	O	O	O	
in	O	O	O	O	
the	B-LOC	O	O	O	
world	I-LOC	O	O	O	
worse	O	O	O	O	
than	O	O	O	O	
being	O	O	O	O	
talked	O	O	O	O	
about	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
that	O	O	O	O	
is	O	O	O	O	
not	O	O	O	O	
being	O	O	O	O	
talked	O	O	O	O	
about	O	O	O	O	
.	O	O	O	O	

A	O	O	O	O	
portrait	O	O	O	O	
like	O	O	O	O	
this	O	O	O	O	
would	O	O	O	O	
set	O	O	O	O	
you	O	O	O	O	
far	O	O	O	O	
above	O	O	O	O	
all	O	B-PER	O	O	
the	O	I-PER	O	O	
young	O	I-PER	O	O	
men	O	I-PER	O	O	
in	O	I-PER	O	O	
England	B-GPE	I-PER	O	O	
,	O	O	O	O	
and	O	O	O	O	
make	O	O	O	O	
the	B-PER	O	O	O	
old	I-PER	O	O	O	
men	I-PER	O	O	O	
quite	O	O	O	O	
jealous	O	O	O	O	
,	O	O	O	O	
if	O	O	O	O	
old	B-PER	O	O	O	
men	I-PER	O	O	O	
are	O	O	O	O	
ever	O	O	O	O	
capable	O	O	O	O	
of	O	O	O	O	
any	O	O	O	O	
emotion	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

"	O	O	O	O	
I	O	O	O	O	
know	O	O	O	O	
you	O	O	O	O	
will	O	O	O	O	
laugh	O	O	O	O	
at	O	O	O	O	
me	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
he	O	O	O	O	
replied	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
but	O	O	O	O	
I	O	O	O	O	
really	O	O	O	O	
ca	O	O	O	O	
n't	O	O	O	O	
exhibit	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
have	O	O	O	O	
put	O	O	O	O	
too	O	O	O	O	
much	O	O	O	O	
of	O	O	O	O	
myself	O	O	O	O	
into	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

Lord	B-PER	B-PER	O	O	
Henry	O	I-PER	O	O	
stretched	O	O	O	O	
himself	O	O	O	O	
out	O	O	O	O	
on	O	O	O	O	
the	O	O	O	O	
divan	O	O	O	O	
and	O	O	O	O	
laughed	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Yes	O	O	O	O	
,	O	O	O	O	
I	O	O	O	O	
knew	O	O	O	O	
you	O	O	O	O	
would	O	O	O	O	
;	O	O	O	O	
but	O	O	O	O	
it	O	O	O	O	
is	O	O	O	O	
quite	O	O	O	O	
true	O	O	O	O	
,	O	O	O	O	
all	O	O	O	O	
the	O	O	O	O	
same	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

"	O	O	O	O	
Too	O	O	O	O	
much	O	O	O	O	
of	O	O	O	O	
yourself	O	O	O	O	
in	O	O	O	O	
it	O	O	O	O	
!	O	O	O	O	

Upon	O	O	O	O	
my	O	O	O	O	
word	O	O	O	O	
,	O	O	O	O	
Basil	B-PER	O	O	O	
,	O	O	O	O	
I	O	O	O	O	
did	O	O	O	O	
n't	O	O	O	O	
know	O	O	O	O	
you	O	O	O	O	
were	O	O	O	O	
so	O	O	O	O	
vain	O	O	O	O	
;	O	O	O	O	
and	O	O	O	O	
I	O	O	O	O	
really	O	O	O	O	
ca	O	O	O	O	
n't	O	O	O	O	
see	O	O	O	O	
any	O	O	O	O	
resemblance	O	O	O	O	
between	O	O	O	O	
you	O	O	O	O	
,	O	O	O	O	
with	O	O	O	O	
your	O	O	O	O	
rugged	O	O	O	O	
strong	O	O	O	O	
face	O	O	O	O	
and	O	O	O	O	
your	O	O	O	O	
coal-black	O	O	O	O	
hair	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
this	B-PER	O	O	O	
young	I-PER	O	O	O	
Adonis	I-PER	O	O	O	
,	O	O	O	O	
who	O	O	O	O	
looks	O	O	O	O	
as	O	O	O	O	
if	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
made	O	O	O	O	
out	O	O	O	O	
of	O	O	O	O	
ivory	O	O	O	O	
and	O	O	O	O	
rose-leaves	O	O	O	O	
.	O	O	O	O	

Why	O	O	O	O	
,	O	O	O	O	
my	B-PER	O	O	O	
dear	I-PER	O	O	O	
Basil	B-PER	O	O	O	
,	O	O	O	O	
he	O	O	O	O	
is	O	O	O	O	
a	B-PER	O	O	O	
Narcissus	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
you	O	O	O	O	
--	O	O	O	O	
well	O	O	O	O	
,	O	O	O	O	
of	O	O	O	O	
course	O	O	O	O	
you	O	O	O	O	
have	O	O	O	O	
an	O	O	O	O	
intellectual	O	O	O	O	
expression	O	O	O	O	
and	O	O	O	O	
all	O	O	O	O	
that	O	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
beauty	O	O	O	O	
,	O	O	O	O	
real	O	O	O	O	
beauty	O	O	O	O	
,	O	O	O	O	
ends	O	O	O	O	
where	O	O	O	O	
an	O	O	O	O	
intellectual	O	O	O	O	
expression	O	O	O	O	
begins	O	O	O	O	
.	O	O	O	O	

Intellect	O	O	O	O	
is	O	O	O	O	
in	O	O	O	O	
itself	O	O	O	O	
a	O	O	O	O	
mode	O	O	O	O	
of	O	O	O	O	
exaggeration	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
destroys	O	O	O	O	
the	O	O	O	O	
harmony	O	O	O	O	
of	O	O	O	O	
any	O	O	O	O	
face	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
moment	O	O	O	O	
one	O	O	O	O	
sits	O	O	O	O	
down	O	O	O	O	
to	O	O	O	O	
think	O	O	O	O	
,	O	O	O	O	
one	O	O	O	O	
becomes	O	O	O	O	
all	O	O	O	O	
nose	O	O	O	O	
,	O	O	O	O	
or	O	O	O	O	
all	O	O	O	O	
forehead	O	O	O	O	
,	O	O	O	O	
or	O	O	O	O	
something	O	O	O	O	
horrid	O	O	O	O	
.	O	O	O	O	

Look	O	O	O	O	
at	O	O	O	O	
the	B-PER	O	O	O	
successful	I-PER	O	O	O	
men	I-PER	O	O	O	
in	O	O	O	O	
any	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
learned	O	O	O	O	
professions	O	O	O	O	
.	O	O	O	O	

How	O	O	O	O	
perfectly	O	O	O	O	
hideous	O	O	O	O	
they	O	O	O	O	
are	O	O	O	O	
!	O	O	O	O	

Except	O	O	O	O	
,	O	O	O	O	
of	O	O	O	O	
course	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
the	B-ORG	O	O	O	
Church	I-ORG	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
then	O	O	O	O	
in	O	O	O	O	
the	B-ORG	O	O	O	
Church	I-ORG	O	O	O	
they	O	O	O	O	
do	O	O	O	O	
n't	O	O	O	O	
think	O	O	O	O	
.	O	O	O	O	

A	B-PER	O	O	O	
bishop	I-PER	O	O	O	
keeps	O	O	O	O	
on	O	O	O	O	
saying	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
age	O	O	O	O	
of	O	O	O	O	
eighty	O	O	O	O	
what	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
told	O	O	O	O	
to	O	O	O	O	
say	O	O	O	O	
when	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
a	B-PER	O	O	O	
boy	I-PER	O	O	O	
of	I-PER	O	O	O	
eighteen	I-PER	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
as	O	O	O	O	
a	O	O	O	O	
natural	O	O	O	O	
consequence	O	O	O	O	
he	O	O	O	O	
always	O	O	O	O	
looks	O	O	O	O	
absolutely	O	O	O	O	
delightful	O	O	O	O	
.	O	O	O	O	

Your	B-PER	O	O	O	
mysterious	I-PER	O	O	O	
young	I-PER	O	O	O	
friend	I-PER	O	O	O	
,	I-PER	O	O	O	
whose	I-PER	O	O	O	
name	I-PER	O	O	O	
you	I-PER	O	O	O	
have	I-PER	O	O	O	
never	I-PER	O	O	O	
told	I-PER	O	O	O	
me	I-PER	O	O	O	
,	I-PER	O	O	O	
but	I-PER	O	O	O	
whose	I-PER	O	O	O	
picture	I-PER	O	O	O	
really	I-PER	O	O	O	
fascinates	I-PER	O	O	O	
me	I-PER	O	O	O	
,	O	O	O	O	
never	O	O	O	O	
thinks	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
feel	O	O	O	O	
quite	O	O	O	O	
sure	O	O	O	O	
of	O	O	O	O	
that	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
is	O	O	O	O	
some	B-PER	O	O	O	
brainless	I-PER	O	O	O	
beautiful	I-PER	O	O	O	
creature	I-PER	O	O	O	
who	I-PER	O	O	O	
should	I-PER	O	O	O	
be	I-PER	O	O	O	
always	I-PER	O	O	O	
here	I-PER	O	O	O	
in	I-PER	O	O	O	
winter	I-PER	O	O	O	
when	I-PER	O	O	O	
we	I-PER	O	O	O	
have	I-PER	O	O	O	
no	I-PER	O	O	O	
flowers	I-PER	O	O	O	
to	I-PER	O	O	O	
look	I-PER	O	O	O	
at	I-PER	O	O	O	
,	I-PER	O	O	O	
and	I-PER	O	O	O	
always	I-PER	O	O	O	
here	I-PER	O	O	O	
in	I-PER	O	O	O	
summer	I-PER	O	O	O	
when	I-PER	O	O	O	
we	I-PER	O	O	O	
want	I-PER	O	O	O	
something	I-PER	O	O	O	
to	I-PER	O	O	O	
chill	I-PER	O	O	O	
our	I-PER	O	O	O	
intelligence	I-PER	O	O	O	
.	O	O	O	O	

Do	O	O	O	O	
n't	O	O	O	O	
flatter	O	O	O	O	
yourself	O	O	O	O	
,	O	O	O	O	
Basil	B-PER	O	O	O	
:	O	O	O	O	
you	O	O	O	O	
are	O	O	O	O	
not	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
least	O	O	O	O	
like	O	O	O	O	
him	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

"	O	O	O	O	
You	O	O	O	O	
do	O	O	O	O	
n't	O	O	O	O	
understand	O	O	O	O	
me	O	O	O	O	
,	O	O	O	O	
Harry	B-PER	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
answered	O	O	O	O	
the	B-PER	O	O	O	
artist	I-PER	O	O	O	
.	O	O	O	O	

