meant	O	O	O	O	
the	O	O	O	O	
erection	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
first	I-FAC	O	O	O	
twenty-story	I-FAC	O	O	O	
skyscraper	I-FAC	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
As	O	O	O	O	
slick	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
we	O	O	O	O	
used	O	O	O	O	
to	O	O	O	O	
say	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
as	O	O	O	O	
a	B-PER	O	O	O	
lightning-rod	I-PER	O	O	O	
agent	I-PER	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

Of	O	O	O	O	
what	O	O	O	O	
use	O	O	O	O	
his	O	O	O	O	
wares	O	O	O	O	
on	O	O	O	O	
a	B-FAC	O	O	O	
building	I-FAC	O	O	O	
whose	I-FAC	O	O	O	
tower	I-FAC	O	O	O	
was	I-FAC	O	O	O	
robed	I-FAC	O	O	O	
in	I-FAC	O	O	O	
clouds	I-FAC	O	O	O	
and	I-FAC	O	O	O	
which	I-FAC	O	O	O	
used	I-FAC	O	O	O	
the	I-FAC	O	O	O	
chain	I-FAC	O	O	O	
lightning	I-FAC	O	O	O	
for	I-FAC	O	O	O	
a	I-FAC	O	O	O	
necklace	I-FAC	O	O	O	
?	O	O	O	O	

The	B-FAC	B-PER	O	O	
Fourth	I-FAC	I-PER	O	O	
Avenue	I-FAC	I-PER	O	O	
antique	O	I-PER	O	O	
dealer	O	I-PER	O	O	
had	O	O	O	O	
another	O	O	O	O	
curio	O	O	O	O	
to	O	O	O	O	
add	O	O	O	O	
to	O	O	O	O	
his	O	O	O	O	
collection	O	O	O	O	
of	O	O	O	O	
andirons	O	O	O	O	
,	O	O	O	O	
knockers	O	O	O	O	
,	O	O	O	O	
snuff	O	O	O	O	
boxes	O	O	O	O	
and	O	O	O	O	
warming	O	O	O	O	
pans	O	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
even	O	O	O	O	
as	O	O	O	O	
this	B-PER	O	O	O	
quaint	I-PER	O	O	O	
figure	I-PER	O	O	O	
vanished	O	O	O	O	
there	O	O	O	O	
sprang	O	O	O	O	
up	O	O	O	O	
a	O	O	O	O	
new	O	O	O	O	
and	O	O	O	O	
glittering	O	O	O	O	
one	O	O	O	O	
to	O	O	O	O	
take	O	O	O	O	
his	O	O	O	O	
place	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
stood	O	O	O	O	
framed	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
great	O	O	O	O	
plate-glass	O	O	O	O	
window	O	O	O	O	
of	O	O	O	O	
the	O	B-FAC	O	O	
very	O	I-FAC	O	O	
building	O	I-FAC	O	O	
which	O	I-FAC	O	O	
had	O	I-FAC	O	O	
brought	O	I-FAC	O	O	
about	O	I-FAC	O	O	
the	O	I-FAC	O	O	
defeat	O	I-FAC	O	O	
of	O	I-FAC	O	O	
his	B-PER	I-FAC	O	O	
predecessor	I-PER	I-FAC	O	O	
.	O	O	O	O	

A	O	O	O	O	
miracle	O	O	O	O	
of	O	O	O	O	
close	O	O	O	O	
shaving	O	O	O	O	
his	O	O	O	O	
face	O	O	O	O	
was	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
a	O	O	O	O	
marvel	O	O	O	O	
of	O	O	O	O	
immaculateness	O	O	O	O	
his	O	O	O	O	
linen	O	O	O	O	
.	O	O	O	O	

Dapper	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
dressy	O	O	O	O	
,	O	O	O	O	
albeit	O	O	O	O	
inclined	O	O	O	O	
to	O	O	O	O	
glittering	O	O	O	O	
effects	O	O	O	O	
and	O	O	O	O	
a	O	O	O	O	
certain	O	O	O	O	
plethory	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
back	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
neck	O	O	O	O	
.	O	O	O	O	

Back	O	O	O	O	
of	O	O	O	O	
him	O	O	O	O	
stood	O	O	O	O	
shining	O	O	O	O	
shapes	O	O	O	O	
that	O	O	O	O	
reflected	O	O	O	O	
his	O	O	O	O	
glory	O	O	O	O	
in	O	O	O	O	
enamel	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
brass	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
glass	O	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
language	O	O	O	O	
was	O	O	O	O	
floral	O	O	O	O	
,	O	O	O	O	
but	O	O	O	O	
choice	O	O	O	O	
;	O	O	O	O	
his	O	O	O	O	
talk	O	O	O	O	
was	O	O	O	O	
of	O	O	O	O	
gearings	O	O	O	O	
and	O	O	O	O	
bearings	O	O	O	O	
and	O	O	O	O	
cylinders	O	O	O	O	
and	O	O	O	O	
magnetos	O	O	O	O	
;	O	O	O	O	
his	O	O	O	O	
method	O	O	O	O	
differed	O	O	O	O	
from	O	O	O	O	
that	O	O	O	O	
of	O	O	O	O	
him	O	O	O	O	
who	O	O	O	O	
went	O	O	O	O	
before	O	O	O	O	
as	O	O	O	O	
the	O	O	O	O	
method	O	O	O	O	
of	O	O	O	O	
a	B-PER	O	O	O	
skilled	I-PER	O	O	O	
aëronaut	I-PER	O	O	O	
differs	O	O	O	O	
from	O	O	O	O	
that	O	O	O	O	
of	O	O	O	O	
the	O	B-PER	O	O	
man	O	I-PER	O	O	
who	O	I-PER	O	O	
goes	O	I-PER	O	O	
over	O	I-PER	O	O	
Niagara	B-LOC	I-PER	O	O	
in	O	I-PER	O	O	
a	O	I-PER	O	O	
barrel	O	I-PER	O	O	
.	O	O	O	O	

And	O	O	O	O	
as	O	O	O	O	
he	O	O	O	O	
multiplied	O	O	O	O	
and	O	O	O	O	
spread	O	O	O	O	
over	O	O	O	O	
the	B-LOC	O	O	O	
land	I-LOC	O	O	O	
we	O	O	O	O	
coined	O	O	O	O	
a	O	O	O	O	
new	O	O	O	O	
figure	O	O	O	O	
of	O	O	O	O	
speech	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Smooth	O	O	O	O	
!	O	O	O	O	
"	O	O	O	O	
we	O	O	O	O	
chuckled	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
As	O	O	O	O	
smooth	O	O	O	O	
as	O	O	O	O	
an	B-VEH	B-PER	O	O	
automobile	I-VEH	I-PER	O	O	
salesman	O	I-PER	O	O	
.	O	O	O	O	
"	O	O	O	O	

But	O	O	O	O	
even	O	O	O	O	
as	O	O	O	O	
we	O	O	O	O	
listened	O	O	O	O	
,	O	O	O	O	
fascinated	O	O	O	O	
by	O	O	O	O	
his	O	O	O	O	
fluent	O	O	O	O	
verbiage	O	O	O	O	
there	O	O	O	O	
grew	O	O	O	O	
within	O	O	O	O	
us	O	O	O	O	
a	O	O	O	O	
certain	O	O	O	O	
resentment	O	O	O	O	
.	O	O	O	O	

Familiarity	O	O	O	O	
with	O	O	O	O	
his	B-VEH	O	O	O	
glittering	I-VEH	O	O	O	
wares	I-VEH	O	O	O	
bred	O	O	O	O	
a	O	O	O	O	
contempt	O	O	O	O	
of	O	O	O	O	
them	O	O	O	O	
,	O	O	O	O	
so	O	O	O	O	
that	O	O	O	O	
he	O	O	O	O	
fell	O	O	O	O	
to	O	O	O	O	
speaking	O	O	O	O	
of	O	O	O	O	
them	O	O	O	O	
as	O	O	O	O	
necessities	O	O	O	O	
instead	O	O	O	O	
of	O	O	O	O	
luxuries	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
juggled	O	O	O	O	
figures	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
thought	O	O	O	O	
nothing	O	O	O	O	
of	O	O	O	O	
four	O	O	O	O	
of	O	O	O	O	
them	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
row	O	O	O	O	
.	O	O	O	O	

We	O	O	O	O	
looked	O	O	O	O	
at	O	O	O	O	
our	O	O	O	O	
five-thousand-dollar	O	O	O	O	
salary	O	O	O	O	
,	O	O	O	O	
so	O	O	O	O	
strangely	O	O	O	O	
shrunken	O	O	O	O	
and	O	O	O	O	
thin	O	O	O	O	
now	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
even	O	O	O	O	
as	O	O	O	O	
we	O	O	O	O	
looked	O	O	O	O	
we	O	O	O	O	
saw	O	O	O	O	
that	O	O	O	O	
the	O	O	O	O	
method	O	O	O	O	
of	O	O	O	O	
the	B-PER	O	O	O	
unctuous	I-PER	O	O	O	
,	I-PER	O	O	O	
anxious	I-PER	O	O	O	
stranger	I-PER	O	O	O	
had	O	O	O	O	
become	O	O	O	O	
antiquated	O	O	O	O	
in	O	O	O	O	
its	O	O	O	O	
turn	O	O	O	O	
.	O	O	O	O	

Then	O	O	O	O	
from	O	O	O	O	
his	O	O	O	O	
ashes	O	O	O	O	
emerged	O	O	O	O	
a	B-PER	O	O	O	
new	I-PER	O	O	O	
being	I-PER	O	O	O	
.	O	O	O	O	

Neither	O	O	O	O	
urger	B-PER	O	O	O	
nor	O	O	O	O	
spellbinder	B-PER	O	O	O	
he	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
twentieth	O	O	O	O	
century	O	O	O	O	
was	O	O	O	O	
stamped	O	O	O	O	
across	O	O	O	O	
his	O	O	O	O	
brow	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
on	O	O	O	O	
his	O	O	O	O	
lips	O	O	O	O	
was	O	O	O	O	
ever	O	O	O	O	
the	O	O	O	O	
word	O	O	O	O	
"	O	O	O	O	
Service	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

Silent	O	O	O	O	
,	O	O	O	O	
courteous	O	O	O	O	
,	O	O	O	O	
watchful	O	O	O	O	
,	O	O	O	O	
alert	O	O	O	O	
,	O	O	O	O	
he	O	O	O	O	
listened	O	O	O	O	
,	O	O	O	O	
while	O	O	O	O	
you	O	O	O	O	
talked	O	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
method	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
turn	O	O	O	O	
,	O	O	O	O	
made	O	O	O	O	
that	O	O	O	O	
of	O	O	O	O	
the	B-PER	O	O	O	
silk-lined	I-PER	O	O	O	
salesman	I-PER	O	O	O	
sound	O	O	O	O	
like	O	O	O	O	
the	O	O	O	O	
hoarse	O	O	O	O	
hoots	O	O	O	O	
of	O	O	O	O	
the	B-PER	O	O	O	
ballyhoo	I-PER	O	O	O	
man	I-PER	O	O	O	
at	O	O	O	O	
a	O	O	O	O	
county	O	O	O	O	
fair	O	O	O	O	
.	O	O	O	O	

Blithely	O	O	O	O	
he	O	O	O	O	
accepted	O	O	O	O	
five	O	O	O	O	
hundred	O	O	O	O	
thousand	O	O	O	O	
dollars	O	O	O	O	
and	O	O	O	O	
gave	O	O	O	O	
in	O	O	O	O	
return	O	O	O	O	
--	O	O	O	O	
a	O	O	O	O	
promise	O	O	O	O	
.	O	O	O	O	

And	O	O	O	O	
when	O	O	O	O	
we	O	O	O	O	
would	O	O	O	O	
search	O	O	O	O	
our	O	O	O	O	
soul	O	O	O	O	
for	O	O	O	O	
a	O	O	O	O	
synonym	O	O	O	O	
to	O	O	O	O	
express	O	O	O	O	
all	O	O	O	O	
that	O	O	O	O	
was	O	O	O	O	
low-voiced	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
suave	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
judicious	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
patient	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
sure	O	O	O	O	
,	O	O	O	O	
we	O	O	O	O	
began	O	O	O	O	
to	O	O	O	O	
say	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
As	O	O	O	O	
alert	O	O	O	O	
as	O	O	O	O	
an	B-PER	O	O	O	
advertising	I-PER	O	O	O	
expert	I-PER	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

Jock	B-PER	O	O	O	
McChesney	I-PER	O	O	O	
,	O	O	O	O	
looking	O	O	O	O	
as	O	O	O	O	
fresh	O	O	O	O	
and	O	O	O	O	
clear-eyed	O	O	O	O	
as	O	O	O	O	
only	O	O	O	O	
twenty-one	O	O	O	O	
and	O	O	O	O	
a	O	O	O	O	
cold	O	O	O	O	
shower	O	O	O	O	
can	O	O	O	O	
make	O	O	O	O	
one	O	O	O	O	
look	O	O	O	O	
,	O	O	O	O	
stood	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
doorway	O	O	O	O	
of	O	O	O	O	
his	B-PER	B-FAC	O	O	
mother	I-PER	I-FAC	O	O	
's	O	I-FAC	O	O	
bedroom	O	I-FAC	O	O	
.	O	O	O	O	

His	O	O	O	O	
toilette	O	O	O	O	
had	O	O	O	O	
halted	O	O	O	O	
abruptly	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
bathrobe	O	O	O	O	
stage	O	O	O	O	
.	O	O	O	O	

One	O	O	O	O	
of	O	O	O	O	
those	O	O	O	O	
bulky	O	O	O	O	
garments	O	O	O	O	
swathed	O	O	O	O	
his	O	O	O	O	
slim	O	O	O	O	
figure	O	O	O	O	
,	O	O	O	O	
while	O	O	O	O	
over	O	O	O	O	
his	O	O	O	O	
left	O	O	O	O	
arm	O	O	O	O	
hung	O	O	O	O	
a	O	O	O	O	
gray	O	O	O	O	
tweed	O	O	O	O	
Norfolk	O	O	O	O	
coat	O	O	O	O	
.	O	O	O	O	

From	O	O	O	O	
his	O	O	O	O	
right	O	O	O	O	
hand	O	O	O	O	
dangled	O	O	O	O	
a	O	O	O	O	
pair	O	O	O	O	
of	O	O	O	O	
trousers	O	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
pattern	O	O	O	O	
a	O	O	O	O	
modish	O	O	O	O	
black-and-white	O	O	O	O	
.	O	O	O	O	

Jock	B-PER	O	O	O	
regarded	O	O	O	O	
the	O	O	O	O	
gray	O	O	O	O	
garment	O	O	O	O	
on	O	O	O	O	
his	O	O	O	O	
arm	O	O	O	O	
with	O	O	O	O	
moody	O	O	O	O	
eyes	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Well	O	O	O	O	
,	O	O	O	O	
I	O	O	O	O	
'd	O	O	O	O	
like	O	O	O	O	
to	O	O	O	O	
know	O	O	O	O	
what	O	O	O	O	
's	O	O	O	O	
the	O	O	O	O	
matter	O	O	O	O	
with	O	O	O	O	
it	O	O	O	O	
!	O	O	O	O	
"	O	O	O	O	
he	O	O	O	O	
demanded	O	O	O	O	
,	O	O	O	O	
a	O	O	O	O	
trifle	O	O	O	O	
irritably	O	O	O	O	
.	O	O	O	O	

Emma	B-PER	O	O	O	
McChesney	I-PER	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
act	O	O	O	O	
of	O	O	O	O	
surveying	O	O	O	O	
her	O	O	O	O	
back	O	O	O	O	
hair	O	O	O	O	
in	O	O	O	O	
the	O	O	O	O	
mirror	O	O	O	O	
,	O	O	O	O	
paused	O	O	O	O	
,	O	O	O	O	
hand	O	O	O	O	
glass	O	O	O	O	
poised	O	O	O	O	
half	O	O	O	O	
way	O	O	O	O	
,	O	O	O	O	
to	O	O	O	O	
regard	O	O	O	O	
her	B-PER	O	O	O	
son	I-PER	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
All	O	O	O	O	
right	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
she	O	O	O	O	
answered	O	O	O	O	
cheerfully	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
I	O	O	O	O	
'll	O	O	O	O	
tell	O	O	O	O	
you	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
's	O	O	O	O	
too	O	O	O	O	
young	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

"	O	O	O	O	
Young	O	O	O	O	
!	O	O	O	O	
"	O	O	O	O	

He	O	O	O	O	
held	O	O	O	O	
it	O	O	O	O	
at	O	O	O	O	
arm	O	O	O	O	
's	O	O	O	O	
length	O	O	O	O	
and	O	O	O	O	
stared	O	O	O	O	
at	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
What	O	O	O	O	
d'you	O	O	O	O	
mean	O	O	O	O	
--	O	O	O	O	
young	O	O	O	O	
?	O	O	O	O	
"	O	O	O	O	

Emma	B-PER	O	O	O	
McChesney	I-PER	O	O	O	
came	O	O	O	O	
forward	O	O	O	O	
,	O	O	O	O	
wrapping	O	O	O	O	
the	O	O	O	O	
folds	O	O	O	O	
of	O	O	O	O	
her	O	O	O	O	
kimono	O	O	O	O	
about	O	O	O	O	
her	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
took	O	O	O	O	
the	O	O	O	O	
disputed	O	O	O	O	
garment	O	O	O	O	
in	O	O	O	O	
one	O	O	O	O	
hand	O	O	O	O	
and	O	O	O	O	
held	O	O	O	O	
it	O	O	O	O	
aloft	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
I	O	O	O	O	
know	O	O	O	O	
that	O	O	O	O	
you	O	O	O	O	
look	O	O	O	O	
like	O	O	O	O	
a	B-PER	O	O	O	
man	I-PER	O	O	O	
on	I-PER	O	O	O	
a	I-PER	O	O	O	
magazine	I-PER	O	O	O	
cover	I-PER	O	O	O	
in	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
Norfolk	O	O	O	O	
suits	O	O	O	O	
spell	O	O	O	O	
tennis	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
seashore	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
elegant	O	O	O	O	
leisure	O	O	O	O	
.	O	O	O	O	

And	O	O	O	O	
you	O	O	O	O	
're	O	O	O	O	
going	O	O	O	O	
out	O	O	O	O	
this	O	O	O	O	
morning	O	O	O	O	
,	O	O	O	O	
Son	B-PER	O	O	O	
,	O	O	O	O	
to	O	O	O	O	
interview	O	O	O	O	
business	B-PER	O	O	O	
men	I-PER	O	O	O	
.	O	O	O	O	

You	O	O	O	O	
're	O	O	O	O	
going	O	O	O	O	
to	O	O	O	O	
try	O	O	O	O	
to	O	O	O	O	
impress	O	O	O	O	
the	B-PER	O	O	O	
advertising	I-PER	O	O	O	
world	I-PER	O	O	O	
with	O	O	O	O	
the	O	O	O	O	
fact	O	O	O	O	
that	O	O	O	O	
it	O	O	O	O	
needs	O	O	O	O	
your	O	O	O	O	
expert	O	O	O	O	
services	O	O	O	O	
.	O	O	O	O	

You	O	O	O	O	
walk	O	O	O	O	
into	O	O	O	O	
a	B-FAC	O	O	O	
business	I-FAC	O	O	O	
office	I-FAC	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
Norfolk	O	O	O	O	
suit	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
everybody	O	B-PER	O	O	
from	O	I-PER	O	O	
the	B-PER	I-PER	O	O	
office	I-PER	I-PER	O	O	
boy	I-PER	I-PER	O	O	
to	O	I-PER	O	O	
the	B-PER	I-PER	O	O	
president	I-PER	I-PER	O	O	
of	I-PER	I-PER	O	O	
the	I-PER	I-PER	O	O	
company	I-PER	I-PER	O	O	
will	O	O	O	O	
ask	O	O	O	O	
you	O	O	O	O	
what	O	O	O	O	
your	O	O	O	O	
score	O	O	O	O	
is	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

She	O	O	O	O	
tossed	O	O	O	O	
it	O	O	O	O	
back	O	O	O	O	
over	O	O	O	O	
his	O	O	O	O	
arm	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
I	O	O	O	O	
'll	O	O	O	O	
wear	O	O	O	O	
the	O	O	O	O	
black	O	O	O	O	
and	O	O	O	O	
white	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
said	O	O	O	O	
Jock	B-PER	O	O	O	
resignedly	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
turned	O	O	O	O	
toward	O	O	O	O	
his	B-FAC	O	O	O	
own	I-FAC	O	O	O	
room	I-FAC	O	O	O	
.	O	O	O	O	

At	O	O	O	O	
his	O	O	O	O	
doorway	O	O	O	O	
he	O	O	O	O	
paused	O	O	O	O	
and	O	O	O	O	
raised	O	O	O	O	
his	O	O	O	O	
voice	O	O	O	O	
slightly	O	O	O	O	
:	O	O	O	O	
"	O	O	O	O	
For	O	O	O	O	
that	O	O	O	O	
matter	O	O	O	O	
,	O	O	O	O	
they	O	O	O	O	
're	O	O	O	O	
looking	O	O	O	O	
for	O	O	O	O	
young	B-PER	O	O	O	
men	I-PER	O	O	O	
.	O	O	O	O	

Everybody	B-PER	O	O	O	
's	O	O	O	O	
young	O	O	O	O	
.	O	O	O	O	

Why	O	O	O	O	
,	O	O	O	O	
the	B-PER	O	O	O	
biggest	I-PER	O	O	O	
men	I-PER	O	O	O	
in	I-PER	O	O	O	
the	I-PER	O	O	O	
advertising	I-PER	O	O	O	
game	I-PER	O	O	O	
are	O	O	O	O	
just	O	O	O	O	
kids	B-PER	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

He	O	O	O	O	
disappeared	O	O	O	O	
within	O	O	O	O	
his	B-FAC	O	O	O	
room	I-FAC	O	O	O	
,	O	O	O	O	
still	O	O	O	O	
talking	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Look	O	O	O	O	
at	O	O	O	O	
McQuirk	B-PER	O	O	O	
,	O	O	O	O	
advertising	O	B-PER	O	O	
manager	O	I-PER	O	O	
of	O	I-PER	O	O	
the	B-ORG	I-PER	O	O	
Combs	I-ORG	I-PER	O	O	
Car	I-ORG	I-PER	O	O	
Company	I-ORG	I-PER	O	O	
.	O	O	O	O	

He	O	O	O	O	
's	O	O	O	O	
so	O	O	O	O	
young	O	O	O	O	
he	O	O	O	O	
has	O	O	O	O	
to	O	O	O	O	
disguise	O	O	O	O	
himself	O	O	O	O	
in	O	O	O	O	
bone-trimmed	O	O	O	O	
eye-glasses	O	O	O	O	
with	O	O	O	O	
a	O	O	O	O	
black	O	O	O	O	
ribbon	O	O	O	O	
to	O	O	O	O	
get	O	O	O	O	
away	O	O	O	O	
with	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

Look	O	O	O	O	
at	O	O	O	O	
Hopper	B-PER	O	O	O	
,	O	O	O	O	
of	O	O	O	O	
the	B-ORG	O	O	O	
Berg	I-ORG	O	O	O	
,	I-ORG	O	O	O	
Shriner	I-ORG	O	O	O	
Company	I-ORG	O	O	O	
.	O	O	O	O	

Pulls	O	O	O	O	
down	O	O	O	O	
ninety	O	O	O	O	
thousand	O	O	O	O	
a	O	O	O	O	
year	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
if	O	O	O	O	
he	O	O	O	O	
's	O	O	O	O	
thirty-five	O	O	O	O	
I	O	O	O	O	
'll	O	O	O	O	
--	O	O	O	O	
"	O	O	O	O	
"	O	O	O	O	
Well	O	O	O	O	
,	O	O	O	O	
you	O	O	O	O	
asked	O	O	O	O	
my	O	O	O	O	
advice	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
interrupted	O	O	O	O	
his	B-PER	O	O	O	
mother	I-PER	O	O	O	
's	O	O	O	O	
voice	O	O	O	O	
with	O	O	O	O	
that	O	O	O	O	
muffled	O	O	O	O	
effect	O	O	O	O	
which	O	O	O	O	
is	O	O	O	O	
caused	O	O	O	O	
by	O	O	O	O	
a	O	O	O	O	
skirt	O	O	O	O	
being	O	O	O	O	
slipped	O	O	O	O	
over	O	O	O	O	
the	O	O	O	O	
head	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
and	O	O	O	O	
I	O	O	O	O	
gave	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

Wear	O	O	O	O	
a	O	O	O	O	
white	O	O	O	O	
duck	O	O	O	O	
sailor	O	O	O	O	
suit	O	O	O	O	
with	O	O	O	O	
blue	O	O	O	O	
anchors	O	O	O	O	
and	O	O	O	O	
carry	O	O	O	O	
a	O	O	O	O	
red	O	O	O	O	
tin	O	O	O	O	
pail	O	O	O	O	
and	O	O	O	O	
a	O	O	O	O	
shovel	O	O	O	O	
,	O	O	O	O	
if	O	O	O	O	
you	O	O	O	O	
want	O	O	O	O	
to	O	O	O	O	
look	O	O	O	O	
young	O	O	O	O	
.	O	O	O	O	

Only	O	O	O	O	
get	O	O	O	O	
into	O	O	O	O	
it	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
jiffy	O	O	O	O	
,	O	O	O	O	
Son	B-PER	O	O	O	
,	O	O	O	O	
because	O	O	O	O	
breakfast	O	O	O	O	
will	O	O	O	O	
be	O	O	O	O	
ready	O	O	O	O	
in	O	O	O	O	
ten	O	O	O	O	
minutes	O	O	O	O	
.	O	O	O	O	

I	O	O	O	O	
can	O	O	O	O	
tell	O	O	O	O	
by	O	O	O	O	
the	O	O	O	O	
way	O	O	O	O	
Annie	B-PER	O	O	O	
's	O	O	O	O	
crashing	O	O	O	O	
the	O	O	O	O	
cups	O	O	O	O	
.	O	O	O	O	

So	O	O	O	O	
step	O	O	O	O	
lively	O	O	O	O	
if	O	O	O	O	
you	O	O	O	O	
want	O	O	O	O	
to	O	O	O	O	
pay	O	O	O	O	
your	B-PER	O	O	O	
lovely	I-PER	O	O	O	
mother	I-PER	O	O	O	
's	O	O	O	O	
subway	O	O	O	O	
fare	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

Ten	O	O	O	O	
minutes	O	O	O	O	
later	O	O	O	O	
the	B-PER	O	O	O	
slim	I-PER	O	O	O	
young	I-PER	O	O	O	
