upon	O	O	O	O	
the	O	O	O	O	
table	O	O	O	O	
,	O	O	O	O	
he	O	O	O	O	
took	O	O	O	O	
up	O	O	O	O	
his	O	O	O	O	
quarters	O	O	O	O	
in	O	O	O	O	
the	B-FAC	O	O	O	
inn	I-FAC	O	O	O	
.	O	O	O	O	

Mrs.	B-PER	B-PER	O	O	
Hall	O	I-PER	O	O	
lit	O	O	O	O	
the	O	O	O	O	
fire	O	O	O	O	
and	O	O	O	O	
left	O	O	O	O	
him	O	O	O	O	
there	B-FAC	O	O	O	
while	O	O	O	O	
she	O	O	O	O	
went	O	O	O	O	
to	O	O	O	O	
prepare	O	O	O	O	
him	O	O	O	O	
a	O	O	O	O	
meal	O	O	O	O	
with	O	O	O	O	
her	O	O	O	O	
own	O	O	O	O	
hands	O	O	O	O	
.	O	O	O	O	

A	O	B-PER	O	O	
guest	O	I-PER	O	O	
to	O	I-PER	O	O	
stop	O	I-PER	O	O	
at	O	I-PER	O	O	
Iping	B-GPE	I-PER	O	O	
in	O	I-PER	O	O	
the	O	I-PER	O	O	
wintertime	O	I-PER	O	O	
was	O	O	O	O	
an	O	O	O	O	
unheard-of	O	O	O	O	
piece	O	O	O	O	
of	O	O	O	O	
luck	O	O	O	O	
,	O	O	O	O	
let	O	O	O	O	
alone	O	O	O	O	
a	B-PER	O	O	O	
guest	I-PER	O	O	O	
who	I-PER	O	O	O	
was	I-PER	O	O	O	
no	I-PER	O	O	O	
"	I-PER	O	O	O	
haggler	I-PER	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
and	O	O	O	O	
she	O	O	O	O	
was	O	O	O	O	
resolved	O	O	O	O	
to	O	O	O	O	
show	O	O	O	O	
herself	O	O	O	O	
worthy	O	O	O	O	
of	O	O	O	O	
her	O	O	O	O	
good	O	O	O	O	
fortune	O	O	O	O	
.	O	O	O	O	

As	O	O	O	O	
soon	O	O	O	O	
as	O	O	O	O	
the	O	O	O	O	
bacon	O	O	O	O	
was	O	O	O	O	
well	O	O	O	O	
under	O	O	O	O	
way	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
Millie	B-PER	O	O	O	
,	O	O	O	O	
her	B-PER	O	O	O	
lymphatic	I-PER	O	O	O	
maid	I-PER	O	O	O	
,	O	O	O	O	
had	O	O	O	O	
been	O	O	O	O	
brisked	O	O	O	O	
up	O	O	O	O	
a	O	O	O	O	
bit	O	O	O	O	
by	O	O	O	O	
a	O	O	O	O	
few	O	O	O	O	
deftly	O	O	O	O	
chosen	O	O	O	O	
expressions	O	O	O	O	
of	O	O	O	O	
contempt	O	O	O	O	
,	O	O	O	O	
she	O	O	O	O	
carried	O	O	O	O	
the	O	O	O	O	
cloth	O	O	O	O	
,	O	O	O	O	
plates	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
glasses	O	O	O	O	
into	O	O	O	O	
the	B-FAC	O	O	O	
parlour	I-FAC	O	O	O	
and	O	O	O	O	
began	O	O	O	O	
to	O	O	O	O	
lay	O	O	O	O	
them	O	O	O	O	
with	O	O	O	O	
the	O	O	O	O	
utmost	O	O	O	O	
_	O	O	O	O	
eclat	O	O	O	O	
_	O	O	O	O	
.	O	O	O	O	

Although	O	O	O	O	
the	O	O	O	O	
fire	O	O	O	O	
was	O	O	O	O	
burning	O	O	O	O	
up	O	O	O	O	
briskly	O	O	O	O	
,	O	O	O	O	
she	O	O	O	O	
was	O	O	O	O	
surprised	O	O	O	O	
to	O	O	O	O	
see	O	O	O	O	
that	O	O	O	O	
her	B-PER	O	O	O	
visitor	I-PER	O	O	O	
still	O	O	O	O	
wore	O	O	O	O	
his	O	O	O	O	
hat	O	O	O	O	
and	O	O	O	O	
coat	O	O	O	O	
,	O	O	O	O	
standing	O	O	O	O	
with	O	O	O	O	
his	O	O	O	O	
back	O	O	O	O	
to	O	O	O	O	
her	O	O	O	O	
and	O	O	O	O	
staring	O	O	O	O	
out	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
window	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
falling	O	O	O	O	
snow	O	O	O	O	
in	O	O	O	O	
the	B-FAC	O	O	O	
yard	I-FAC	O	O	O	
.	O	O	O	O	

His	O	O	O	O	
gloved	O	O	O	O	
hands	O	O	O	O	
were	O	O	O	O	
clasped	O	O	O	O	
behind	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
he	O	O	O	O	
seemed	O	O	O	O	
to	O	O	O	O	
be	O	O	O	O	
lost	O	O	O	O	
in	O	O	O	O	
thought	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
noticed	O	O	O	O	
that	O	O	O	O	
the	O	O	O	O	
melting	O	O	O	O	
snow	O	O	O	O	
that	O	O	O	O	
still	O	O	O	O	
sprinkled	O	O	O	O	
his	O	O	O	O	
shoulders	O	O	O	O	
dripped	O	O	O	O	
upon	O	O	O	O	
her	O	O	O	O	
carpet	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Can	O	O	O	O	
I	O	O	O	O	
take	O	O	O	O	
your	O	O	O	O	
hat	O	O	O	O	
and	O	O	O	O	
coat	O	O	O	O	
,	O	O	O	O	
sir	B-PER	O	O	O	
?	O	O	O	O	
"	O	O	O	O	
she	O	O	O	O	
said	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
and	O	O	O	O	
give	O	O	O	O	
them	O	O	O	O	
a	O	O	O	O	
good	O	O	O	O	
dry	O	O	O	O	
in	O	O	O	O	
the	B-FAC	O	O	O	
kitchen	I-FAC	O	O	O	
?	O	O	O	O	
"	O	O	O	O	

"	O	O	O	O	
No	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
he	O	O	O	O	
said	O	O	O	O	
without	O	O	O	O	
turning	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
was	O	O	O	O	
not	O	O	O	O	
sure	O	O	O	O	
she	O	O	O	O	
had	O	O	O	O	
heard	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
was	O	O	O	O	
about	O	O	O	O	
to	O	O	O	O	
repeat	O	O	O	O	
her	O	O	O	O	
question	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
turned	O	O	O	O	
his	O	O	O	O	
head	O	O	O	O	
and	O	O	O	O	
looked	O	O	O	O	
at	O	O	O	O	
her	O	O	O	O	
over	O	O	O	O	
his	O	O	O	O	
shoulder	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
I	O	O	O	O	
prefer	O	O	O	O	
to	O	O	O	O	
keep	O	O	O	O	
them	O	O	O	O	
on	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
he	O	O	O	O	
said	O	O	O	O	
with	O	O	O	O	
emphasis	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
she	O	O	O	O	
noticed	O	O	O	O	
that	O	O	O	O	
he	O	O	O	O	
wore	O	O	O	O	
big	O	O	O	O	
blue	O	O	O	O	
spectacles	O	O	O	O	
with	O	O	O	O	
sidelights	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
had	O	O	O	O	
a	O	O	O	O	
bush	O	O	O	O	
side-whisker	O	O	O	O	
over	O	O	O	O	
his	O	O	O	O	
coat-collar	O	O	O	O	
that	O	O	O	O	
completely	O	O	O	O	
hid	O	O	O	O	
his	O	O	O	O	
cheeks	O	O	O	O	
and	O	O	O	O	
face	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Very	O	O	O	O	
well	O	O	O	O	
,	O	O	O	O	
sir	B-PER	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
she	O	O	O	O	
said	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

_	O	O	O	O	
As	O	O	O	O	
_	O	O	O	O	
you	O	O	O	O	
like	O	O	O	O	
.	O	O	O	O	

In	O	O	O	O	
a	O	O	O	O	
bit	O	O	O	O	
the	B-FAC	O	O	O	
room	I-FAC	O	O	O	
will	O	O	O	O	
be	O	O	O	O	
warmer	O	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

He	O	O	O	O	
made	O	O	O	O	
no	O	O	O	O	
answer	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
had	O	O	O	O	
turned	O	O	O	O	
his	O	O	O	O	
face	O	O	O	O	
away	O	O	O	O	
from	O	O	O	O	
her	O	O	O	O	
again	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	
Hall	O	I-PER	O	O	
,	O	O	O	O	
feeling	O	O	O	O	
that	O	O	O	O	
her	O	O	O	O	
conversational	O	O	O	O	
advances	O	O	O	O	
were	O	O	O	O	
ill-timed	O	O	O	O	
,	O	O	O	O	
laid	O	O	O	O	
the	O	O	O	O	
rest	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
table	O	O	O	O	
things	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
quick	O	O	O	O	
staccato	O	O	O	O	
and	O	O	O	O	
whisked	O	O	O	O	
out	O	O	O	O	
of	O	O	O	O	
the	B-FAC	O	O	O	
room	I-FAC	O	O	O	
.	O	O	O	O	

When	O	O	O	O	
she	O	O	O	O	
returned	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
still	O	O	O	O	
standing	O	O	O	O	
there	B-FAC	O	O	O	
,	O	O	O	O	
like	O	O	O	O	
a	B-PER	O	O	O	
man	I-PER	O	O	O	
of	I-PER	O	O	O	
stone	I-PER	O	O	O	
,	O	O	O	O	
his	O	O	O	O	
back	O	O	O	O	
hunched	O	O	O	O	
,	O	O	O	O	
his	O	O	O	O	
collar	O	O	O	O	
turned	O	O	O	O	
up	O	O	O	O	
,	O	O	O	O	
his	O	O	O	O	
dripping	O	O	O	O	
hat-brim	O	O	O	O	
turned	O	O	O	O	
down	O	O	O	O	
,	O	O	O	O	
hiding	O	O	O	O	
his	O	O	O	O	
face	O	O	O	O	
and	O	O	O	O	
ears	O	O	O	O	
completely	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
put	O	O	O	O	
down	O	O	O	O	
the	O	O	O	O	
eggs	O	O	O	O	
and	O	O	O	O	
bacon	O	O	O	O	
with	O	O	O	O	
considerable	O	O	O	O	
emphasis	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
called	O	O	O	O	
rather	O	O	O	O	
than	O	O	O	O	
said	O	O	O	O	
to	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
Your	O	O	O	O	
lunch	O	O	O	O	
is	O	O	O	O	
served	O	O	O	O	
,	O	O	O	O	
sir	B-PER	O	O	O	
.	O	O	O	O	
"	O	O	O	O	

"	O	O	O	O	
Thank	O	O	O	O	
you	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
he	O	O	O	O	
said	O	O	O	O	
at	O	O	O	O	
the	O	O	O	O	
same	O	O	O	O	
time	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
did	O	O	O	O	
not	O	O	O	O	
stir	O	O	O	O	
until	O	O	O	O	
she	O	O	O	O	
was	O	O	O	O	
closing	O	O	O	O	
the	O	O	O	O	
door	O	O	O	O	
.	O	O	O	O	

Then	O	O	O	O	
he	O	O	O	O	
swung	O	O	O	O	
round	O	O	O	O	
and	O	O	O	O	
approached	O	O	O	O	
the	O	O	O	O	
table	O	O	O	O	
with	O	O	O	O	
a	O	O	O	O	
certain	O	O	O	O	
eager	O	O	O	O	
quickness	O	O	O	O	
.	O	O	O	O	

As	O	O	O	O	
she	O	O	O	O	
went	O	O	O	O	
behind	O	O	O	O	
the	B-FAC	O	O	O	
bar	I-FAC	O	O	O	
to	O	O	O	O	
the	B-FAC	O	O	O	
kitchen	I-FAC	O	O	O	
she	O	O	O	O	
heard	O	O	O	O	
a	O	O	O	O	
sound	O	O	O	O	
repeated	O	O	O	O	
at	O	O	O	O	
regular	O	O	O	O	
intervals	O	O	O	O	
.	O	O	O	O	

Chirk	O	O	O	O	
,	O	O	O	O	
chirk	O	O	O	O	
,	O	O	O	O	
chirk	O	O	O	O	
,	O	O	O	O	
it	O	O	O	O	
went	O	O	O	O	
,	O	O	O	O	
the	O	O	O	O	
sound	O	O	O	O	
of	O	O	O	O	
a	O	O	O	O	
spoon	O	O	O	O	
being	O	O	O	O	
rapidly	O	O	O	O	
whisked	O	O	O	O	
round	O	O	O	O	
a	O	O	O	O	
basin	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
That	B-PER	O	O	O	
girl	I-PER	O	O	O	
!	O	O	O	O	
"	O	O	O	O	
she	O	O	O	O	
said	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
There	O	O	O	O	
!	O	O	O	O	

I	O	O	O	O	
clean	O	O	O	O	
forgot	O	O	O	O	
it	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
's	O	O	O	O	
her	O	O	O	O	
being	O	O	O	O	
so	O	O	O	O	
long	O	O	O	O	
!	O	O	O	O	
"	O	O	O	O	

And	O	O	O	O	
while	O	O	O	O	
she	O	O	O	O	
herself	O	O	O	O	
finished	O	O	O	O	
mixing	O	O	O	O	
the	O	O	O	O	
mustard	O	O	O	O	
,	O	O	O	O	
she	O	O	O	O	
gave	O	O	O	O	
Millie	B-PER	O	O	O	
a	O	O	O	O	
few	O	O	O	O	
verbal	O	O	O	O	
stabs	O	O	O	O	
for	O	O	O	O	
her	O	O	O	O	
excessive	O	O	O	O	
slowness	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
had	O	O	O	O	
cooked	O	O	O	O	
the	O	O	O	O	
ham	O	O	O	O	
and	O	O	O	O	
eggs	O	O	O	O	
,	O	O	O	O	
laid	O	O	O	O	
the	O	O	O	O	
table	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
done	O	O	O	O	
everything	O	O	O	O	
,	O	O	O	O	
while	O	O	O	O	
Millie	B-PER	O	O	O	
(	O	O	O	O	
help	O	O	O	O	
indeed	O	O	O	O	
!	O	O	O	O	
)	O	O	O	O	

had	O	O	O	O	
only	O	O	O	O	
succeeded	O	O	O	O	
in	O	O	O	O	
delaying	O	O	O	O	
the	O	O	O	O	
mustard	O	O	O	O	
.	O	O	O	O	

And	O	O	O	O	
him	O	O	O	O	
a	B-PER	O	O	O	
new	I-PER	O	O	O	
guest	I-PER	O	O	O	
and	O	O	O	O	
wanting	O	O	O	O	
to	O	O	O	O	
stay	O	O	O	O	
!	O	O	O	O	

Then	O	O	O	O	
she	O	O	O	O	
filled	O	O	O	O	
the	O	O	O	O	
mustard	O	O	O	O	
pot	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
,	O	O	O	O	
putting	O	O	O	O	
it	O	O	O	O	
with	O	O	O	O	
a	O	O	O	O	
certain	O	O	O	O	
stateliness	O	O	O	O	
upon	O	O	O	O	
a	O	O	O	O	
gold	O	O	O	O	
and	O	O	O	O	
black	O	O	O	O	
tea-tray	O	O	O	O	
,	O	O	O	O	
carried	O	O	O	O	
it	O	O	O	O	
into	O	O	O	O	
the	B-FAC	O	O	O	
parlour	I-FAC	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
rapped	O	O	O	O	
and	O	O	O	O	
entered	O	O	O	O	
promptly	O	O	O	O	
.	O	O	O	O	

As	O	O	O	O	
she	O	O	O	O	
did	O	O	O	O	
so	O	O	O	O	
her	B-PER	O	O	O	
visitor	I-PER	O	O	O	
moved	O	O	O	O	
quickly	O	O	O	O	
,	O	O	O	O	
so	O	O	O	O	
that	O	O	O	O	
she	O	O	O	O	
got	O	O	O	O	
but	O	O	O	O	
a	O	O	O	O	
glimpse	O	O	O	O	
of	O	O	O	O	
a	O	O	O	O	
white	O	O	O	O	
object	O	O	O	O	
disappearing	O	O	O	O	
behind	O	O	O	O	
the	O	O	O	O	
table	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
would	O	O	O	O	
seem	O	O	O	O	
he	O	O	O	O	
was	O	O	O	O	
picking	O	O	O	O	
something	O	O	O	O	
from	O	O	O	O	
the	O	O	O	O	
floor	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
rapped	O	O	O	O	
down	O	O	O	O	
the	O	O	O	O	
mustard	O	O	O	O	
pot	O	O	O	O	
on	O	O	O	O	
the	O	O	O	O	
table	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
then	O	O	O	O	
she	O	O	O	O	
noticed	O	O	O	O	
the	O	O	O	O	
overcoat	O	O	O	O	
and	O	O	O	O	
hat	O	O	O	O	
had	O	O	O	O	
been	O	O	O	O	
taken	O	O	O	O	
off	O	O	O	O	
and	O	O	O	O	
put	O	O	O	O	
over	O	O	O	O	
a	O	O	O	O	
chair	O	O	O	O	
in	O	O	O	O	
front	O	O	O	O	
of	O	O	O	O	
the	O	O	O	O	
fire	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
a	O	O	O	O	
pair	O	O	O	O	
of	O	O	O	O	
wet	O	O	O	O	
boots	O	O	O	O	
threatened	O	O	O	O	
rust	O	O	O	O	
to	O	O	O	O	
her	O	O	O	O	
steel	O	O	O	O	
fender	O	O	O	O	
.	O	O	O	O	

She	O	O	O	O	
went	O	O	O	O	
to	O	O	O	O	
these	O	O	O	O	
things	O	O	O	O	
resolutely	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
I	O	O	O	O	
suppose	O	O	O	O	
I	O	O	O	O	
may	O	O	O	O	
have	O	O	O	O	
them	O	O	O	O	
to	O	O	O	O	
dry	O	O	O	O	
now	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
she	O	O	O	O	
said	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
voice	O	O	O	O	
that	O	O	O	O	
brooked	O	O	O	O	
no	O	O	O	O	
denial	O	O	O	O	
.	O	O	O	O	

"	O	O	O	O	
Leave	O	O	O	O	
the	O	O	O	O	
hat	O	O	O	O	
,	O	O	O	O	
"	O	O	O	O	
said	O	O	O	O	
her	B-PER	O	O	O	
visitor	I-PER	O	O	O	
,	O	O	O	O	
in	O	O	O	O	
a	O	O	O	O	
muffled	O	O	O	O	
voice	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
turning	O	O	O	O	
she	O	O	O	O	
saw	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
raised	O	O	O	O	
his	O	O	O	O	
head	O	O	O	O	
and	O	O	O	O	
was	O	O	O	O	
sitting	O	O	O	O	
and	O	O	O	O	
looking	O	O	O	O	
at	O	O	O	O	
her	O	O	O	O	
.	O	O	O	O	

For	O	O	O	O	
a	O	O	O	O	
moment	O	O	O	O	
she	O	O	O	O	
stood	O	O	O	O	
gaping	O	O	O	O	
at	O	O	O	O	
him	O	O	O	O	
,	O	O	O	O	
too	O	O	O	O	
surprised	O	O	O	O	
to	O	O	O	O	
speak	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
held	O	O	O	O	
a	O	O	O	O	
white	O	O	O	O	
cloth	O	O	O	O	
--	O	O	O	O	
it	O	O	O	O	
was	O	O	O	O	
a	O	O	O	O	
serviette	O	O	O	O	
he	O	O	O	O	
had	O	O	O	O	
brought	O	O	O	O	
with	O	O	O	O	
him	O	O	O	O	
--	O	O	O	O	
over	O	O	O	O	
the	O	O	O	O	
lower	O	O	O	O	
part	O	O	O	O	
of	O	O	O	O	
his	O	O	O	O	
face	O	O	O	O	
,	O	O	O	O	
so	O	O	O	O	
that	O	O	O	O	
his	O	O	O	O	
mouth	O	O	O	O	
and	O	O	O	O	
jaws	O	O	O	O	
were	O	O	O	O	
completely	O	O	O	O	
hidden	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
that	O	O	O	O	
was	O	O	O	O	
the	O	O	O	O	
reason	O	O	O	O	
of	O	O	O	O	
his	O	O	O	O	
muffled	O	O	O	O	
voice	O	O	O	O	
.	O	O	O	O	

But	O	O	O	O	
it	O	O	O	O	
was	O	O	O	O	
not	O	O	O	O	
that	O	O	O	O	
which	O	O	O	O	
startled	O	O	O	O	
Mrs.	B-PER	B-PER	O	O	
Hall	O	I-PER	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
the	O	O	O	O	
fact	O	O	O	O	
that	O	O	O	O	
all	O	O	O	O	
his	O	O	O	O	
forehead	O	O	O	O	
above	O	O	O	O	
his	O	O	O	O	
blue	O	O	O	O	
glasses	O	O	O	O	
was	O	O	O	O	
covered	O	O	O	O	
by	O	O	O	O	
a	O	O	O	O	
white	O	O	O	O	
bandage	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
that	O	O	O	O	
another	O	O	O	O	
covered	O	O	O	O	
his	O	O	O	O	
ears	O	O	O	O	
,	O	O	O	O	
leaving	O	O	O	O	
not	O	O	O	O	
a	O	O	O	O	
scrap	O	O	O	O	
of	O	O	O	O	
his	O	O	O	O	
face	O	O	O	O	
exposed	O	O	O	O	
excepting	O	O	O	O	
only	O	O	O	O	
his	O	O	O	O	
pink	O	O	O	O	
,	O	O	O	O	
peaked	O	O	O	O	
nose	O	O	O	O	
.	O	O	O	O	

It	O	O	O	O	
was	O	O	O	O	
bright	O	O	O	O	
,	O	O	O	O	
pink	O	O	O	O	
,	O	O	O	O	
and	O	O	O	O	
shiny	O	O	O	O	
just	O	O	O	O	
as	O	O	O	O	
it	O	O	O	O	
had	O	O	O	O	
been	O	O	O	O	
at	O	O	O	O	
first	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
wore	O	O	O	O	
a	O	O	O	O	
dark-brown	O	O	O	O	
velvet	O	O	O	O	
jacket	O	O	O	O	
with	O	O	O	O	
a	O	O	O	O	
high	O	O	O	O	
,	O	O	O	O	
black	O	O	O	O	
,	O	O	O	O	
linen-lined	O	O	O	O	
collar	O	O	O	O	
turned	O	O	O	O	
up	O	O	O	O	
about	O	O	O	O	
his	O	O	O	O	
neck	O	O	O	O	
.	O	O	O	O	

The	O	O	O	O	
thick	O	O	O	O	
black	O	O	O	O	
hair	O	O	O	O	
,	O	O	O	O	
escaping	O	O	O	O	
as	O	O	O	O	
it	O	O	O	O	
could	O	O	O	O	
below	O	O	O	O	
and	O	O	O	O	
between	O	O	O	O	
the	O	O	O	O	
cross	O	O	O	O	
bandages	O	O	O	O	
,	O	O	O	O	
projected	O	O	O	O	
in	O	O	O	O	
curious	O	O	O	O	
tails	O	O	O	O	
and	O	O	O	O	
horns	O	O	O	O	
,	O	O	O	O	
giving	O	O	O	O	
him	O	O	O	O	
the	O	O	O	O	
strangest	O	O	O	O	
appearance	O	O	O	O	
conceivable	O	O	O	O	
.	O	O	O	O	

This	O	O	O	O	
muffled	O	O	O	O	
and	O	O	O	O	
bandaged	O	O	O	O	
head	O	O	O	O	
was	O	O	O	O	
so	O	O	O	O	
unlike	O	O	O	O	
what	O	O	O	O	
she	O	O	O	O	
had	O	O	O	O	
anticipated	O	O	O	O	
,	O	O	O	O	
that	O	O	O	O	
for	O	O	O	O	
a	O	O	O	O	
moment	O	O	O	O	
she	O	O	O	O	
was	O	O	O	O	
rigid	O	O	O	O	
.	O	O	O	O	

He	O	O	O	O	
did	O	O	O	O	
not	O	O	O	O	
remove	O	O	O	O	
the	O	O	O	O	
